+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 37
Os5g0005 5.00 Bdi2g4893 4893.00 1
Os5g0006 6.00 Bdi2g4894 4894.00 1
Os5g0007 7.00 Bdi2g4895 4895.00 1
Os5g0010 10.00 Bdi2g4897 4897.00 1
Os5g0049 49.00 Bdi2g4944 4944.00 -1
Os5g0050 50.00 Bdi2g4945 4945.00 -1
>LOCALE p-value : 0.00

the 27th path length 7
>LOCALE p-value : 0.00
overlap with block 0+1th

the 28th path length 7
>LOCALE p-value : 0.00
overlap with block 0+1th

the 29th path length 7
>LOCALE p-value : 0.00
overlap with block 1+1th

the 30th path length 7
Os5g3017 3017.00 Bdi2g1027 1027.00 -1
Os5g3018 3018.00 Bdi2g1037 1037.00 1
Os5g3058 3058.00 Bdi2g1084 1084.00 -1
Os5g3069 3069.00 Bdi2g1095 1095.00 1
Os5g3090 3090.00 Bdi2g1115 1115.00 1
Os5g3095 3095.00 Bdi2g1122 1122.00 1
Os5g3145 3145.00 Bdi2g1137 1137.00 1
>LOCALE p-value : 0.00

the 31th path length 7
>LOCALE p-value : 0.00
overlap with block 1+1th

the 32th path length 7
>LOCALE p-value : 0.00
overlap with block 1+1th

the 33th path length 6
Os5g0407 407.00 Bdi2g0199 199.00 1
Os5g0408 408.00 Bdi2g0207 207.00 1
Os5g0409 409.00 Bdi2g0208 208.00 1
Os5g0410 410.00 Bdi2g0216 216.00 1
Os5g0411 411.00 Bdi2g0223 223.00 1
Os5g0413 413.00 Bdi2g0229 229.00 1
>LOCALE p-value : 0.34

the 34th path length 6
>LOCALE p-value : 0.00
overlap with block 0+1th

the 35th path length 6
>LOCALE p-value : 0.00
overlap with block 1+1th

the 36th path length 6
Os5g0291 291.00 Bdi2g2092 2092.00 1
Os5g0290 290.00 Bdi2g2093 2093.00 -1
Os5g0267 267.00 Bdi2g2114 2114.00 -1
Os5g0217 217.00 Bdi2g2155 2155.00 1
Os5g0185 185.00 Bdi2g2178 2178.00 -1
Os5g0135 135.00 Bdi2g2179 2179.00 1
>LOCALE p-value : 0.00

the 37th path length 6
>LOCALE p-value : 0.00
overlap with block 3+1th

the 38th path length 6
>LOCALE p-value : 0.00
overlap with block 0+1th

the 39th path length 6
Os5g2964 2964.00 Bdi2g0306 306.00 -1
Os5g2963 2963.00 Bdi2g0307 307.00 -1
Os5g2960 2960.00 Bdi2g0323 323.00 -1
Os5g2957 2957.00 Bdi2g0325 325.00 -1
Os5g2956 2956.00 Bdi2g0344 344.00 1
Os5g2906 2906.00 Bdi2g0345 345.00 -1
>LOCALE p-value : 0.00

the 40th path length 6
>LOCALE p-value : 0.00
overlap with block 0+1th

the 41th path length 5
Os5g3272 3272.00 Bdi2g0337 337.00 1
Os5g3269 3269.00 Bdi2g0355 355.00 1
Os5g3241 3241.00 Bdi2g0374 374.00 -1
Os5g3234 3234.00 Bdi2g0401 401.00 -1
Os5g3232 3232.00 Bdi2g0401 401.00 -1
>LOCALE p-value : 0.00

the 42th path length 5
>LOCALE p-value : 0.00
overlap with block 1+1th

the 43th path length 5
Os5g3037 3037.00 Bdi2g4078 4078.00 -1
Os5g2996 2996.00 Bdi2g4079 4079.00 1
Os5g2993 2993.00 Bdi2g4115 4115.00 -1
Os5g2958 2958.00 Bdi2g4160 4160.00 -1
Os5g2909 2909.00 Bdi2g4161 4161.00 -1
>LOCALE p-value : 0.00

the 44th path length 5
Os5g2771 2771.00 Bdi2g3999 3999.00 -1
Os5g2762 2762.00 Bdi2g4003 4003.00 -1
Os5g2756 2756.00 Bdi2g4019 4019.00 1
Os5g2739 2739.00 Bdi2g4024 4024.00 -1
Os5g2689 2689.00 Bdi2g4028 4028.00 1
>LOCALE p-value : 0.00

the 45th path length 5
Os5g2433 2433.00 Bdi2g0950 950.00 -1
Os5g2430 2430.00 Bdi2g0955 955.00 1
Os5g2394 2394.00 Bdi2g1003 1003.00 1
Os5g2369 2369.00 Bdi2g1031 1031.00 -1
Os5g2319 2319.00 Bdi2g1036 1036.00 -1
>LOCALE p-value : 0.00

the 46th path length 5
>LOCALE p-value : 0.00
overlap with block 6+1th

the 47th path length 5
Os5g1826 1826.00 Bdi2g5863 5863.00 1
Os5g1817 1817.00 Bdi2g5880 5880.00 1
Os5g1785 1785.00 Bdi2g5911 5911.00 1
Os5g1738 1738.00 Bdi2g5935 5935.00 -1
Os5g1689 1689.00 Bdi2g5937 5937.00 -1
>LOCALE p-value : 0.00

the 48th path length 5
>LOCALE p-value : 0.00
overlap with block 6+1th

the 49th path length 5
Os5g1188 1188.00 Bdi2g1164 1164.00 1
Os5g1161 1161.00 Bdi2g1202 1202.00 -1
Os5g1147 1147.00 Bdi2g1247 1247.00 1
Os5g1120 1120.00 Bdi2g1282 1282.00 1
Os5g1079 1079.00 Bdi2g1285 1285.00 -1
>LOCALE p-value : 0.00

the 50th path length 5
Os5g1058 1058.00 Bdi2g2930 2930.00 1
Os5g1057 1057.00 Bdi2g2931 2931.00 1
Os5g1050 1050.00 Bdi2g2932 2932.00 1
Os5g1042 1042.00 Bdi2g2936 2936.00 1
Os5g0994 994.00 Bdi2g2937 2937.00 1
>LOCALE p-value : 0.00

the 51th path length 5
Os5g0492 492.00 Bdi2g2134 2134.00 1
Os5g0491 491.00 Bdi2g2144 2144.00 1
Os5g0457 457.00 Bdi2g2167 2167.00 -1
Os5g0413 413.00 Bdi2g2201 2201.00 -1
Os5g0363 363.00 Bdi2g2202 2202.00 1
>LOCALE p-value : 0.00

the 52th path length 5
Os5g0411 411.00 Bdi2g0207 207.00 1
Os5g0410 410.00 Bdi2g0208 208.00 1
Os5g0409 409.00 Bdi2g0216 216.00 1
Os5g0408 408.00 Bdi2g0221 221.00 -1
Os5g0358 358.00 Bdi2g0223 223.00 -1
>LOCALE p-value : 0.00

the 53th path length 5
Os5g0353 353.00 Bdi2g2321 2321.00 -1
Os5g0352 352.00 Bdi2g2325 2325.00 -1
Os5g0349 349.00 Bdi2g2334 2334.00 -1
Os5g0305 305.00 Bdi2g2342 2342.00 1
Os5g0255 255.00 Bdi2g2343 2343.00 1
>LOCALE p-value : 0.00

the 54th path length 5
Os5g0310 310.00 Bdi2g7345 7345.00 -1
Os5g0303 303.00 Bdi2g7371 7371.00 1
Os5g0301 301.00 Bdi2g7372 7372.00 1
Os5g0281 281.00 Bdi2g7398 7398.00 1
Os5g0231 231.00 Bdi2g7399 7399.00 -1
>LOCALE p-value : 0.00

the 55th path length 5
Os5g0067 67.00 Bdi2g7139 7139.00 -1
Os5g0066 66.00 Bdi2g7161 7161.00 -1
Os5g0064 64.00 Bdi2g7162 7162.00 -1
Os5g0021 21.00 Bdi2g7206 7206.00 1
Os5g0004 4.00 Bdi2g7225 7225.00 1
>LOCALE p-value : 0.00

the 56th path length 5
>LOCALE p-value : 0.00
overlap with block 9+1th

the 57th path length 5
Os5g0218 218.00 Bdi2g6616 6616.00 -1
Os5g0186 186.00 Bdi2g6625 6625.00 -1
Os5g0180 180.00 Bdi2g6626 6626.00 -1
Os5g0160 160.00 Bdi2g6643 6643.00 -1
Os5g0110 110.00 Bdi2g6644 6644.00 1
>LOCALE p-value : 0.00

the 58th path length 5
>LOCALE p-value : 0.00
overlap with block 5+1th

the 59th path length 5
>LOCALE p-value : 0.00
overlap with block 2+1th

the 60th path length 5
>LOCALE p-value : 0.00
overlap with block 1+1th

the 61th path length 5
>LOCALE p-value : 0.00
overlap with block 1+1th

the 62th path length 4
Os5g0020 20.00 Bdi2g0468 468.00 1
Os5g0022 22.00 Bdi2g0480 480.00 -1
Os5g0028 28.00 Bdi2g0490 490.00 1
Os5g0078 78.00 Bdi2g0524 524.00 1
>LOCALE p-value : 0.00

the 63th path length 4
>LOCALE p-value : 2.13
overlap with block 2+1th

the 64th path length 4
Os5g0368 368.00 Bdi2g7325 7325.00 1
Os5g0374 374.00 Bdi2g7374 7374.00 1
Os5g0379 379.00 Bdi2g7392 7392.00 -1
Os5g0382 382.00 Bdi2g7399 7399.00 1
>LOCALE p-value : 0.04

the 65th path length 4
>LOCALE p-value : 0.12
overlap with block 2+1th

the 66th path length 4
Os5g0420 420.00 Bdi2g2302 2302.00 -1
Os5g0450 450.00 Bdi2g2325 2325.00 1
Os5g0454 454.00 Bdi2g2334 2334.00 1
Os5g0455 455.00 Bdi2g2339 2339.00 1
>LOCALE p-value : 0.13

the 67th path length 4
>LOCALE p-value : 0.24
overlap with block 7+1th

the 68th path length 4
Os5g0433 433.00 Bdi2g0021 21.00 -1
Os5g0483 483.00 Bdi2g0024 24.00 1
Os5g0485 485.00 Bdi2g0025 25.00 1
Os5g0486 486.00 Bdi2g0030 30.00 1
>LOCALE p-value : 0.00

the 69th path length 4
>LOCALE p-value : 0.02
overlap with block 2+1th

the 70th path length 4
Os5g0623 623.00 Bdi2g2480 2480.00 -1
Os5g0650 650.00 Bdi2g2521 2521.00 1
Os5g0652 652.00 Bdi2g2524 2524.00 1
Os5g0654 654.00 Bdi2g2527 2527.00 1
>LOCALE p-value : 0.00

the 71th path length 4
Os5g1817 1817.00 Bdi2g7088 7088.00 -1
Os5g1826 1826.00 Bdi2g7089 7089.00 1
Os5g1870 1870.00 Bdi2g7126 7126.00 1
Os5g1910 1910.00 Bdi2g7130 7130.00 -1
>LOCALE p-value : 0.01

the 72th path length 4
Os5g1886 1886.00 Bdi2g7398 7398.00 1
Os5g1912 1912.00 Bdi2g7408 7408.00 -1
Os5g1913 1913.00 Bdi2g7409 7409.00 -1
Os5g1915 1915.00 Bdi2g7410 7410.00 1
>LOCALE p-value : 0.03

the 73th path length 4
>LOCALE p-value : 0.03
overlap with block 0+1th

the 74th path length 4
>LOCALE p-value : 0.00
overlap with block 0+1th

the 75th path length 4
Os5g3214 3214.00 Bdi2g4903 4903.00 1
Os5g3262 3262.00 Bdi2g4931 4931.00 -1
Os5g3301 3301.00 Bdi2g4967 4967.00 1
Os5g3302 3302.00 Bdi2g4994 4994.00 1
>LOCALE p-value : 0.01

the 76th path length 4
>LOCALE p-value : 0.01
overlap with block 1+1th

the 77th path length 4
Os5g3017 3017.00 Bdi2g3836 3836.00 -1
Os5g3037 3037.00 Bdi2g3876 3876.00 1
Os5g3048 3048.00 Bdi2g3926 3926.00 -1
Os5g3086 3086.00 Bdi2g3948 3948.00 1
>LOCALE p-value : 0.02

the 78th path length 4
Os5g3037 3037.00 Bdi2g4078 4078.00 -1
Os5g3053 3053.00 Bdi2g4126 4126.00 1
Os5g3068 3068.00 Bdi2g4159 4159.00 -1
Os5g3073 3073.00 Bdi2g4160 4160.00 -1
>LOCALE p-value : 0.00

the 79th path length 4
Os5g2843 2843.00 Bdi2g0699 699.00 1
Os5g2845 2845.00 Bdi2g0702 702.00 1
Os5g2855 2855.00 Bdi2g0725 725.00 -1
Os5g2884 2884.00 Bdi2g0769 769.00 -1
>LOCALE p-value : 0.01

the 80th path length 4
>LOCALE p-value : 0.38
overlap with block 0+1th

the 81th path length 4
>LOCALE p-value : 0.00
overlap with block 1+1th

the 82th path length 4
Os5g2750 2750.00 Bdi2g0742 742.00 -1
Os5g2761 2761.00 Bdi2g0748 748.00 1
Os5g2762 2762.00 Bdi2g0749 749.00 1
Os5g2771 2771.00 Bdi2g0752 752.00 1
>LOCALE p-value : 0.00

the 83th path length 4
>LOCALE p-value : 0.06
overlap with block 1+1th

the 84th path length 4
Os5g2590 2590.00 Bdi2g3881 3881.00 1
Os5g2623 2623.00 Bdi2g3918 3918.00 1
Os5g2624 2624.00 Bdi2g3919 3919.00 1
Os5g2625 2625.00 Bdi2g3921 3921.00 1
>LOCALE p-value : 0.01

the 85th path length 4
Os5g2578 2578.00 Bdi2g0618 618.00 -1
Os5g2579 2579.00 Bdi2g0621 621.00 1
Os5g2580 2580.00 Bdi2g0628 628.00 -1
Os5g2581 2581.00 Bdi2g0629 629.00 1
>LOCALE p-value : 1.84

the 86th path length 4
>LOCALE p-value : 0.05
overlap with block 0+1th

the 87th path length 4
Os5g2493 2493.00 Bdi2g1380 1380.00 -1
Os5g2513 2513.00 Bdi2g1420 1420.00 -1
Os5g2520 2520.00 Bdi2g1425 1425.00 1
Os5g2526 2526.00 Bdi2g1433 1433.00 -1
>LOCALE p-value : 0.01

the 88th path length 4
>LOCALE p-value : 0.01
overlap with block 0+1th

the 89th path length 4
>LOCALE p-value : 0.01
overlap with block 0+1th

the 90th path length 4
>LOCALE p-value : 8.27
overlap with block 0+1th

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 19
Os5g0218 218.00 Bdi1g8470 8470.00 -1
Os5g0215 215.00 Bdi1g8473 8473.00 -1
Os5g0185 185.00 Bdi1g8487 8487.00 -1
Os5g0184 184.00 Bdi1g8488 8488.00 -1
Os5g0176 176.00 Bdi1g8493 8493.00 1
Os5g0172 172.00 Bdi1g8506 8506.00 -1
Os5g0162 162.00 Bdi1g8537 8537.00 -1
Os5g0160 160.00 Bdi1g8539 8539.00 1
Os5g0135 135.00 Bdi1g8556 8556.00 -1
Os5g0115 115.00 Bdi1g8571 8571.00 -1
Os5g0109 109.00 Bdi1g8576 8576.00 1
Os5g0101 101.00 Bdi1g8587 8587.00 -1
Os5g0097 97.00 Bdi1g8605 8605.00 -1
Os5g0096 96.00 Bdi1g8609 8609.00 -1
Os5g0095 95.00 Bdi1g8611 8611.00 -1
Os5g0093 93.00 Bdi1g8613 8613.00 -1
Os5g0085 85.00 Bdi1g8614 8614.00 -1
Os5g0078 78.00 Bdi1g8627 8627.00 -1
Os5g0030 30.00 Bdi1g8632 8632.00 -1
>LOCALE p-value : 0.00

the 2th path length 18
Os5g2395 2395.00 Bdi1g8154 8154.00 1
Os5g2405 2405.00 Bdi1g8161 8161.00 -1
Os5g2419 2419.00 Bdi1g8176 8176.00 -1
Os5g2420 2420.00 Bdi1g8178 8178.00 1
Os5g2430 2430.00 Bdi1g8191 8191.00 1
Os5g2444 2444.00 Bdi1g8201 8201.00 1
Os5g2449 2449.00 Bdi1g8202 8202.00 1
Os5g2452 2452.00 Bdi1g8209 8209.00 1
Os5g2473 2473.00 Bdi1g8210 8210.00 -1
Os5g2477 2477.00 Bdi1g8213 8213.00 1
Os5g2491 2491.00 Bdi1g8234 8234.00 1
Os5g2493 2493.00 Bdi1g8238 8238.00 1
Os5g2500 2500.00 Bdi1g8254 8254.00 1
Os5g2505 2505.00 Bdi1g8266 8266.00 1
Os5g2506 2506.00 Bdi1g8267 8267.00 1
Os5g2514 2514.00 Bdi1g8278 8278.00 1
Os5g2515 2515.00 Bdi1g8280 8280.00 1
Os5g2520 2520.00 Bdi1g8282 8282.00 1
>LOCALE p-value : 0.00

the 3th path length 12
Os5g1793 1793.00 Bdi1g8032 8032.00 1
Os5g1780 1780.00 Bdi1g8035 8035.00 -1
Os5g1779 1779.00 Bdi1g8036 8036.00 -1
Os5g1778 1778.00 Bdi1g8037 8037.00 -1
Os5g1747 1747.00 Bdi1g8058 8058.00 -1
Os5g1728 1728.00 Bdi1g8063 8063.00 -1
Os5g1727 1727.00 Bdi1g8064 8064.00 -1
Os5g1719 1719.00 Bdi1g8081 8081.00 -1
Os5g1710 1710.00 Bdi1g8092 8092.00 -1
Os5g1689 1689.00 Bdi1g8101 8101.00 -1
Os5g1655 1655.00 Bdi1g8116 8116.00 -1
Os5g1606 1606.00 Bdi1g8120 8120.00 -1
>LOCALE p-value : 0.00

the 4th path length 10
Os5g2530 2530.00 Bdi1g2189 2189.00 -1
Os5g2520 2520.00 Bdi1g2192 2192.00 -1
Os5g2515 2515.00 Bdi1g2195 2195.00 -1
Os5g2513 2513.00 Bdi1g2196 2196.00 -1
Os5g2491 2491.00 Bdi1g2215 2215.00 -1
Os5g2473 2473.00 Bdi1g2240 2240.00 1
Os5g2449 2449.00 Bdi1g2243 2243.00 -1
Os5g2430 2430.00 Bdi1g2246 2246.00 -1
Os5g2399 2399.00 Bdi1g2274 2274.00 1
Os5g2349 2349.00 Bdi1g2277 2277.00 1
>LOCALE p-value : 0.00

the 5th path length 10
Os5g2305 2305.00 Bdi1g8563 8563.00 1
Os5g2301 2301.00 Bdi1g8575 8575.00 -1
Os5g2293 2293.00 Bdi1g8579 8579.00 -1
Os5g2291 2291.00 Bdi1g8596 8596.00 1
Os5g2278 2278.00 Bdi1g8621 8621.00 -1
Os5g2272 2272.00 Bdi1g8635 8635.00 1
Os5g2269 2269.00 Bdi1g8648 8648.00 -1
Os5g2231 2231.00 Bdi1g8674 8674.00 -1
Os5g2220 2220.00 Bdi1g8680 8680.00 -1
Os5g2178 2178.00 Bdi1g8682 8682.00 1
>LOCALE p-value : 0.00

the 6th path length 9
Os5g1512 1512.00 Bdi1g8394 8394.00 1
Os5g1513 1513.00 Bdi1g8395 8395.00 -1
Os5g1518 1518.00 Bdi1g8403 8403.00 1
Os5g1527 1527.00 Bdi1g8406 8406.00 1
Os5g1540 1540.00 Bdi1g8415 8415.00 1
Os5g1541 1541.00 Bdi1g8416 8416.00 1
Os5g1551 1551.00 Bdi1g8431 8431.00 -1
Os5g1579 1579.00 Bdi1g8444 8444.00 1
Os5g1587 1587.00 Bdi1g8464 8464.00 1
>LOCALE p-value : 0.00

the 7th path length 8
Os5g0775 775.00 Bdi1g4882 4882.00 -1
Os5g0729 729.00 Bdi1g4929 4929.00 -1
Os5g0719 719.00 Bdi1g4941 4941.00 -1
Os5g0712 712.00 Bdi1g4943 4943.00 -1
Os5g0711 711.00 Bdi1g4955 4955.00 -1
Os5g0702 702.00 Bdi1g4966 4966.00 -1
Os5g0676 676.00 Bdi1g4970 4970.00 -1
Os5g0640 640.00 Bdi1g4976 4976.00 1
>LOCALE p-value : 0.00

the 8th path length 7
Os5g0525 525.00 Bdi1g4765 4765.00 1
Os5g0544 544.00 Bdi1g4781 4781.00 1
Os5g0546 546.00 Bdi1g4793 4793.00 1
Os5g0568 568.00 Bdi1g4802 4802.00 1
Os5g0588 588.00 Bdi1g4828 4828.00 1
Os5g0594 594.00 Bdi1g4835 4835.00 1
Os5g0600 600.00 Bdi1g4840 4840.00 -1
>LOCALE p-value : 0.00

the 9th path length 6
Os5g0040 40.00 Bdi1g0440 440.00 1
Os5g0081 81.00 Bdi1g0456 456.00 1
Os5g0085 85.00 Bdi1g0461 461.00 1
Os5g0093 93.00 Bdi1g0469 469.00 1
Os5g0097 97.00 Bdi1g0471 471.00 1
Os5g0115 115.00 Bdi1g0481 481.00 -1
>LOCALE p-value : 0.00

the 10th path length 6
Os5g0536 536.00 Bdi1g4103 4103.00 1
Os5g0551 551.00 Bdi1g4133 4133.00 1
Os5g0554 554.00 Bdi1g4135 4135.00 1
Os5g0555 555.00 Bdi1g4137 4137.00 -1
Os5g0566 566.00 Bdi1g4140 4140.00 -1
Os5g0567 567.00 Bdi1g4145 4145.00 1
>LOCALE p-value : 0.00

the 11th path length 6
Os5g2392 2392.00 Bdi1g8394 8394.00 -1
Os5g2390 2390.00 Bdi1g8408 8408.00 -1
Os5g2378 2378.00 Bdi1g8412 8412.00 -1
Os5g2365 2365.00 Bdi1g8437 8437.00 -1
Os5g2357 2357.00 Bdi1g8452 8452.00 1
Os5g2309 2309.00 Bdi1g8460 8460.00 1
>LOCALE p-value : 0.00

the 12th path length 6
Os5g2594 2594.00 Bdi1g7685 7685.00 -1
Os5g2591 2591.00 Bdi1g7686 7686.00 1
Os5g2576 2576.00 Bdi1g7700 7700.00 -1
Os5g2575 2575.00 Bdi1g7702 7702.00 -1
Os5g2568 2568.00 Bdi1g7721 7721.00 -1
Os5g2519 2519.00 Bdi1g7736 7736.00 -1
>LOCALE p-value : 0.00

the 13th path length 6
Os5g2751 2751.00 Bdi1g4976 4976.00 1
Os5g2738 2738.00 Bdi1g4984 4984.00 1
Os5g2711 2711.00 Bdi1g5001 5001.00 -1
Os5g2700 2700.00 Bdi1g5009 5009.00 -1
Os5g2680 2680.00 Bdi1g5029 5029.00 1
Os5g2632 2632.00 Bdi1g5035 5035.00 1
>LOCALE p-value : 0.00

the 14th path length 5
Os5g0305 305.00 Bdi1g7949 7949.00 1
Os5g0275 275.00 Bdi1g7966 7966.00 -1
Os5g0274 274.00 Bdi1g7967 7967.00 -1
Os5g0270 270.00 Bdi1g7969 7969.00 -1
Os5g0222 222.00 Bdi1g7970 7970.00 -1
>LOCALE p-value : 0.00

the 15th path length 5
Os5g0430 430.00 Bdi1g2296 2296.00 -1
Os5g0398 398.00 Bdi1g2319 2319.00 1
Os5g0374 374.00 Bdi1g2330 2330.00 1
Os5g0369 369.00 Bdi1g2344 2344.00 -1
Os5g0333 333.00 Bdi1g2346 2346.00 1
>LOCALE p-value : 0.00

the 16th path length 5
Os5g0514 514.00 Bdi1g4385 4385.00 -1
Os5g0511 511.00 Bdi1g4387 4387.00 -1
Os5g0509 509.00 Bdi1g4388 4388.00 -1
Os5g0492 492.00 Bdi1g4402 4402.00 1
Os5g0442 442.00 Bdi1g4407 4407.00 1
>LOCALE p-value : 0.00

the 17th path length 5
>LOCALE p-value : 0.00
overlap with block 7+1th

the 18th path length 5
Os5g0566 566.00 Bdi1g4132 4132.00 1
Os5g0555 555.00 Bdi1g4134 4134.00 1
Os5g0554 554.00 Bdi1g4135 4135.00 1
Os5g0551 551.00 Bdi1g4136 4136.00 1
Os5g0501 501.00 Bdi1g4137 4137.00 -1
>LOCALE p-value : 0.00

the 19th path length 5
Os5g1414 1414.00 Bdi1g8178 8178.00 -1
Os5g1385 1385.00 Bdi1g8188 8188.00 -1
Os5g1348 1348.00 Bdi1g8204 8204.00 -1
Os5g1317 1317.00 Bdi1g8213 8213.00 -1
Os5g1267 1267.00 Bdi1g8219 8219.00 1
>LOCALE p-value : 0.00

the 20th path length 5
Os5g1587 1587.00 Bdi1g2138 2138.00 -1
Os5g1554 1554.00 Bdi1g2139 2139.00 1
Os5g1527 1527.00 Bdi1g2153 2153.00 -1
Os5g1514 1514.00 Bdi1g2155 2155.00 1
Os5g1471 1471.00 Bdi1g2159 2159.00 1
>LOCALE p-value : 0.00

the 21th path length 5
>LOCALE p-value : 0.00
overlap with block 5+1th

the 22th path length 5
Os5g2567 2567.00 Bdi1g3316 3316.00 1
Os5g2548 2548.00 Bdi1g3329 3329.00 1
Os5g2502 2502.00 Bdi1g3379 3379.00 -1
Os5g2475 2475.00 Bdi1g3401 3401.00 1
Os5g2425 2425.00 Bdi1g3415 3415.00 1
>LOCALE p-value : 0.00

the 23th path length 5
Os5g2851 2851.00 Bdi1g4059 4059.00 -1
Os5g2842 2842.00 Bdi1g4069 4069.00 -1
Os5g2832 2832.00 Bdi1g4113 4113.00 -1
Os5g2801 2801.00 Bdi1g4126 4126.00 -1
Os5g2751 2751.00 Bdi1g4132 4132.00 1
>LOCALE p-value : 0.00

the 24th path length 5
Os5g2410 2410.00 Bdi1g0522 522.00 1
Os5g2440 2440.00 Bdi1g0527 527.00 1
Os5g2482 2482.00 Bdi1g0534 534.00 1
Os5g2493 2493.00 Bdi1g0536 536.00 1
Os5g2499 2499.00 Bdi1g0541 541.00 1
>LOCALE p-value : 0.00

the 25th path length 5
Os5g1632 1632.00 Bdi1g2293 2293.00 1
Os5g1647 1647.00 Bdi1g2302 2302.00 1
Os5g1655 1655.00 Bdi1g2308 2308.00 1
Os5g1705 1705.00 Bdi1g2332 2332.00 1
Os5g1710 1710.00 Bdi1g2377 2377.00 -1
>LOCALE p-value : 0.00

the 26th path length 5
Os5g1233 1233.00 Bdi1g5150 5150.00 1
Os5g1234 1234.00 Bdi1g5153 5153.00 1
Os5g1236 1236.00 Bdi1g5154 5154.00 1
Os5g1237 1237.00 Bdi1g5155 5155.00 1
Os5g1245 1245.00 Bdi1g5164 5164.00 -1
>LOCALE p-value : 0.00

the 27th path length 5
Os5g0396 396.00 Bdi1g8104 8104.00 1
Os5g0430 430.00 Bdi1g8136 8136.00 1
Os5g0475 475.00 Bdi1g8140 8140.00 -1
Os5g0484 484.00 Bdi1g8188 8188.00 -1
Os5g0529 529.00 Bdi1g8197 8197.00 1
>LOCALE p-value : 0.00

the 28th path length 4
Os5g3160 3160.00 Bdi1g2992 2992.00 -1
Os5g3191 3191.00 Bdi1g3005 3005.00 1
Os5g3215 3215.00 Bdi1g3012 3012.00 1
Os5g3244 3244.00 Bdi1g3059 3059.00 1
>LOCALE p-value : 0.01

the 29th path length 4
Os5g2824 2824.00 Bdi1g7617 7617.00 1
Os5g2825 2825.00 Bdi1g7618 7618.00 1
Os5g2826 2826.00 Bdi1g7628 7628.00 1
Os5g2855 2855.00 Bdi1g7654 7654.00 1
>LOCALE p-value : 0.02

the 30th path length 4
Os5g2333 2333.00 Bdi1g2122 2122.00 -1
Os5g2359 2359.00 Bdi1g2138 2138.00 -1
Os5g2365 2365.00 Bdi1g2146 2146.00 1
Os5g2378 2378.00 Bdi1g2150 2150.00 1
>LOCALE p-value : 0.00

the 31th path length 4
Os5g1984 1984.00 Bdi1g5633 5633.00 -1
Os5g1995 1995.00 Bdi1g5668 5668.00 -1
Os5g2018 2018.00 Bdi1g5705 5705.00 -1
Os5g2044 2044.00 Bdi1g5710 5710.00 1
>LOCALE p-value : 0.01

the 32th path length 4
Os5g1740 1740.00 Bdi1g3258 3258.00 1
Os5g1755 1755.00 Bdi1g3265 3265.00 -1
Os5g1785 1785.00 Bdi1g3305 3305.00 -1
Os5g1801 1801.00 Bdi1g3325 3325.00 -1
>LOCALE p-value : 0.01

the 33th path length 4
>LOCALE p-value : 0.25
overlap with block 15+1th

the 34th path length 4
>LOCALE p-value : 0.01
overlap with block 13+1th

the 35th path length 4
Os5g0218 218.00 Bdi1g6207 6207.00 1
Os5g0256 256.00 Bdi1g6243 6243.00 1
Os5g0267 267.00 Bdi1g6290 6290.00 -1
Os5g0286 286.00 Bdi1g6329 6329.00 -1
>LOCALE p-value : 0.01

the 36th path length 4
Os5g0135 135.00 Bdi1g2120 2120.00 1
Os5g0155 155.00 Bdi1g2122 2122.00 -1
Os5g0185 185.00 Bdi1g2130 2130.00 1
Os5g0215 215.00 Bdi1g2132 2132.00 1
>LOCALE p-value : 0.01

the 37th path length 4
Os5g0049 49.00 Bdi1g3330 3330.00 1
Os5g0050 50.00 Bdi1g3332 3332.00 1
Os5g0082 82.00 Bdi1g3366 3366.00 1
Os5g0097 97.00 Bdi1g3415 3415.00 1
>LOCALE p-value : 0.01

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 15
Os5g2193 2193.00 Bdi5g1005 1005.00 -1
Os5g2184 2184.00 Bdi5g1017 1017.00 -1
Os5g2183 2183.00 Bdi5g1019 1019.00 -1
Os5g2182 2182.00 Bdi5g1021 1021.00 -1
Os5g2181 2181.00 Bdi5g1029 1029.00 -1
Os5g2169 2169.00 Bdi5g1050 1050.00 -1
Os5g2158 2158.00 Bdi5g1082 1082.00 1
Os5g2153 2153.00 Bdi5g1088 1088.00 -1
Os5g2150 2150.00 Bdi5g1089 1089.00 -1
Os5g2136 2136.00 Bdi5g1124 1124.00 -1
Os5g2133 2133.00 Bdi5g1131 1131.00 -1
Os5g2130 2130.00 Bdi5g1137 1137.00 -1
Os5g2110 2110.00 Bdi5g1147 1147.00 -1
Os5g2092 2092.00 Bdi5g1169 1169.00 -1
Os5g2042 2042.00 Bdi5g1170 1170.00 1
>LOCALE p-value : 0.00

the 2th path length 6
Os5g2148 2148.00 Bdi5g3351 3351.00 -1
Os5g2144 2144.00 Bdi5g3366 3366.00 -1
Os5g2102 2102.00 Bdi5g3373 3373.00 1
Os5g2070 2070.00 Bdi5g3386 3386.00 -1
Os5g2051 2051.00 Bdi5g3427 3427.00 1
